u.nom_usuario;m.tit_musica;r.nota_avaliacao;r.data_avaliacao
[Aline Cardoso];[I Won't Let You Go];9;2020-07-31
[Aline Cardoso];[I Wouldn't Normally Do This Kind of Thing];7;2021-04-15
[Aline Cardoso];[I'll Be Lovin' U Long Time];9;2025-10-29
[Aline Cardoso];[I'll Be Your Baby Tonight];7;2022-12-27
[Aline Cardoso];[I'll Fly Away];8;2020-11-12
[Aline Cardoso];[I'll Go Crazy];5;2021-11-24
[Aline Cardoso];[I'll Sleep When I'm Dead];5;2021-06-11
[Aline Cardoso];[I'll Survive];5;2021-10-21
[Aline Cardoso];[I'm Coming Out];5;2022-11-20
[Aline Cardoso];[I'm Deranged];8;2025-09-01
[Aline Cardoso];[I'm Down];9;2020-09-27
[Aline Cardoso];[I'm Gonna Make You Love Me];9;2024-04-07
[Aline Cardoso];[I'm Not Moving];5;2025-07-22
[Aline Cardoso];[I'm Outta Time];5;2021-06-02
[Aline Cardoso];[I'm Still Waiting];5;2025-05-03
[Aline Cardoso];[I'm Your Baby Tonight];5;2024-09-24
[Aline Cardoso];[I've Got An Angel];5;2024-07-10
[Aline Cardoso];[I've Got a Crush On You];8;2022-12-30
[Aline Cardoso];[I've Got the World On a String];7;2024-07-17
[Aline Cardoso];[I.R.S.];9;2022-04-17
[Aline Cardoso];[Idiot Wind];5;2024-11-06
[Aline Cardoso];[Idioteque];10;2022-07-17
[Aline Cardoso];[If];8;2022-08-20
[Aline Cardoso];[If 6 Was 9];6;2025-01-14
[Aline Cardoso];[If I Ain't Got You];10;2023-07-06
[Aline Cardoso];[If I Can Dream];7;2023-04-01
[Aline Cardoso];[If I Can't];5;2023-05-24
[Aline Cardoso];[If I Could];5;2023-03-12
[Aline Cardoso];[If I Could Be Where You Are];5;2020-12-29
[Aline Cardoso];[If I Were a Boy];9;2020-12-27
[Aline Cardoso];[If Leaving Me Is Easy];6;2022-05-25
[Aline Cardoso];[If We Hold On Together];5;2024-03-04
[Aline Cardoso];[If You Asked Me To];6;2022-10-02
[Aline Cardoso];[If You Can't Say No];5;2022-01-20
[Aline Cardoso];[If You Want It];7;2021-02-04
[Aline Cardoso];[Illegal Alien];9;2022-10-01
[Aline Cardoso];[Imitation of Life];9;2021-02-16
[Aline Cardoso];[Immortality];8;2021-01-03
[Aline Cardoso];[In And Out Of Love];5;2020-10-10
[Aline Cardoso];[In Bloom];10;2024-06-17
[Aline Cardoso];[In Case];5;2022-06-29
[Aline Cardoso];[In Common];9;2022-11-02
[Aline Cardoso];[In Da Club];5;2022-08-13
[Aline Cardoso];[In Doubt];6;2022-02-17
[Aline Cardoso];[In From The Storm];5;2023-04-27
[Aline Cardoso];[In Love With Myself];5;2024-07-04
[Aline Cardoso];[In My Bed];10;2025-04-05
[Aline Cardoso];[In My Place];8;2021-09-14
[Aline Cardoso];[In My Time of Dyin'];5;2020-12-30
[Aline Cardoso];[In The Moonlight];9;2021-06-10
[Aline Cardoso];[In the Air Tonight];5;2020-12-19
[Aline Cardoso];[In the Flesh];7;2021-09-28
[Aline Cardoso];[In the Wee Small Hours of the Morning];9;2022-08-07
[Aline Cardoso];[Inaudible Melodies];9;2023-10-17
[Aline Cardoso];[India Rubber];5;2022-10-23
[Aline Cardoso];[Infallible];7;2025-06-01
[Aline Cardoso];[Interplanetary Party];9;2021-12-17
[Aline Cardoso];[Into The Night];5;2020-09-05
[Aline Cardoso];[Into the Groove];8;2022-03-20
[Aline Cardoso];[Intruder];7;2020-08-01
[Aline Cardoso];[Invaders];10;2022-05-10
[Aline Cardoso];[Iron Fist];5;2025-08-09
[Aline Cardoso];[Iron Lion Zion];7;2025-04-06
[Aline Cardoso];[Iron Maiden];5;2023-12-12
[Aline Cardoso];[Irreplaceable];8;2023-06-11
[Aline Cardoso];[Is It Any Wonder?];9;2020-09-23
[Aline Cardoso];[Is There Any Love In Your Heart];9;2025-04-23
[Aline Cardoso];[Isis];7;2021-07-15
[Aline Cardoso];[Islands in the Stream];5;2023-01-13
[Aline Cardoso];[It Ain't Me Babe];8;2024-08-29
[Aline Cardoso];[It Don't Come Easy];5;2023-10-13
[Aline Cardoso];[It Never Rains];10;2025-05-07
[Aline Cardoso];[It's A Man's World];5;2021-07-24
[Aline Cardoso];[It's All Over Now];5;2024-12-07
[Aline Cardoso];[It's Alright];10;2023-08-29
[Aline Cardoso];[It's Electric];5;2025-07-30
[Aline Cardoso];[It's Gettin' Better (Man!!)];6;2021-06-16
[Aline Cardoso];[It's Going To Take Some Time];10;2022-04-18
[Aline Cardoso];[It's Late];7;2023-05-29
[Aline Cardoso];[It's My Life];9;2025-05-28
[Aline Cardoso];[It's My Own Fault];5;2024-11-02
[Aline Cardoso];[It's Only a Paper Moon];7;2023-04-28
[Aline Cardoso];[It's So Easy];5;2024-04-07
[Aline Cardoso];[It's Your Life];7;2020-12-16
[Aline Cardoso];[It's a Sin];7;2024-06-24
[Aline Cardoso];[Jaded];9;2025-11-15
[Aline Cardoso];[Jah Live];10;2024-04-06
[Aline Cardoso];[Jailbait];5;2021-01-29
[Aline Cardoso];[Jailhouse Rock];5;2021-03-11
[Aline Cardoso];[Jam];5;2025-07-27
[Aline Cardoso];[Japanese to English];9;2025-04-11
[Aline Cardoso];[Jealous];6;2022-11-19
[Aline Cardoso];[Jeepers Creepers];9;2023-09-16
[Aline Cardoso];[Jeremy];5;2021-09-04
[Aline Cardoso];[Jesus Walks];10;2022-08-08
[Aline Cardoso];[Jingo];10;2025-10-03
[Aline Cardoso];[Joey];5;2024-07-06
[Aline Cardoso];[John Wayne];5;2021-02-18
[Aline Cardoso];[Johnny Was];5;2022-02-07
[Aline Cardoso];[Jokerman];10;2024-10-19
[Aline Cardoso];[Journey To The Center Of The Mind];10;2021-03-24
[Aline Cardoso];[Journeyman];7;2021-12-28
[Aline Cardoso];[Judas];5;2021-10-30
[Aline Cardoso];[Judge Not];5;2025-03-24
[Aline Cardoso];[Just Breathe];5;2020-08-16
[Aline Cardoso];[Just Dance];10;2024-04-19
[Aline Cardoso];[Just Good Friends];5;2020-12-07
[Aline Cardoso];[Just Like Tom Thumb's Blues];5;2023-12-17
[Aline Cardoso];[Just Like a Woman];5;2025-04-17
[Aline Cardoso];[Just One of Those Things];7;2021-08-24
[Aline Cardoso];[Karma];5;2021-09-06
[Aline Cardoso];[Kashmir];5;2025-01-27
[Aline Cardoso];[Katy Song];10;2020-08-04
[Aline Cardoso];[Keeps Gettin' Better];10;2025-04-11
[Aline Cardoso];[Key To The Highway];5;2022-02-11
[Aline Cardoso];[Kid A];5;2024-12-05
[Aline Cardoso];[Killer Queen];5;2022-06-29
[Aline Cardoso];[Killers];7;2021-10-29
[Aline Cardoso];[Kinetic];8;2025-11-09
[Aline Cardoso];[King Kong Song];5;2024-09-21
[Aline Cardoso];[Kings and Queens];8;2022-04-15
[Aline Cardoso];[Kiss It Better];5;2021-01-17
[Aline Cardoso];[Kiss and Make Up];5;2022-11-27
[Aline Cardoso];[Kiss of Fire];5;2021-05-20
[Aline Cardoso];[Kite];5;2022-12-21
[Aline Cardoso];[Knock Me Down];7;2021-03-12
[Aline Cardoso];[Knockin' On Heaven's Door];10;2025-12-08
[Aline Cardoso];[Knockin' on Heaven's Door];6;2023-04-09
[Aline Cardoso];[Knowing Me];5;2025-01-30
[Aline Cardoso];[Kohoutek];8;2022-05-09
[Aline Cardoso];[Kooks];6;2022-09-06
[Aline Cardoso];[Kozmic Blues];5;2025-07-04
[Aline Cardoso];[L-O-V-E];5;2024-04-04
[Aline Cardoso];[L.A.];5;2025-11-24
[Aline Cardoso];[La La Land];5;2025-02-10
[Aline Cardoso];[Lady Marmalade];5;2022-10-24
[Aline Cardoso];[Lake Of Fire];5;2020-09-12
[Aline Cardoso];[Last Exit];5;2022-05-24
[Aline Cardoso];[Last Kiss];7;2023-09-22
[Aline Cardoso];[Last Night When We Were Young];7;2020-10-30
[Aline Cardoso];[Late];8;2024-10-31
[Aline Cardoso];[Late in the Evening];5;2023-07-07
[Aline Cardoso];[Laughing];5;2021-02-08
[Aline Cardoso];[Lay Lady Lay];6;2023-09-23
[Aline Cardoso];[Lazarus];9;2024-07-31
[Aline Cardoso];[Lazy Days];5;2024-03-09
[Aline Cardoso];[Learnin' The Blues];5;2023-08-22
[Aline Cardoso];[Leave My Woman Alone];6;2025-10-14
[Aline Cardoso];[Leaving New York];5;2024-04-16
[Aline Cardoso];[Leaving So Soon?];5;2025-06-07
[Aline Cardoso];[Lemme Get That];5;2025-12-13
[Aline Cardoso];[Lemon];10;2025-03-25
[Aline Cardoso];[Leopard-Skin Pill-Box Hat];9;2025-07-28
[Aline Cardoso];[Leper Messiah];5;2022-03-24
[Aline Cardoso];[Les Boys];5;2020-10-23
[Aline Cardoso];[Let Down];7;2024-01-31
[Aline Cardoso];[Let It Be Sung];10;2023-01-31
[Aline Cardoso];[Let It Grow];5;2020-12-12
[Aline Cardoso];[Let It Snow! Let It Snow! Let It Snow!];5;2022-05-18
[Aline Cardoso];[Let Love Rule];5;2022-05-04
[Aline Cardoso];[Let Me Live];5;2022-09-14
[Aline Cardoso];[Let the Good Times Roll];5;2021-05-07
[Aline Cardoso];[Let's Dance];5;2025-02-25
[Aline Cardoso];[Let's Get It Up];7;2022-09-25
[Aline Cardoso];[Liberian Girl];5;2025-08-06
[Aline Cardoso];[Lifelines];8;2024-11-25
[Aline Cardoso];[Light Inside];5;2021-02-20
[Aline Cardoso];[Light Years];5;2023-09-25
[Aline Cardoso];[Lightning Strikes Twice];5;2022-09-20
[Aline Cardoso];[Lightweight];9;2024-08-28
[Aline Cardoso];[Like An Angel Passing Through My Room];6;2022-04-07
[Aline Cardoso];[Like You'll Never See Me Again];5;2023-01-30
[Aline Cardoso];[Like a Prayer];5;2024-07-25
[Aline Cardoso];[Like a Virgin];9;2025-11-05
[Aline Cardoso];[Lily of the Valley];8;2023-07-12
[Aline Cardoso];[Listen];5;2023-08-09
[Aline Cardoso];[Listen Up];5;2020-11-28
[Aline Cardoso];[Little James];9;2020-10-25
[Aline Cardoso];[Little Miss Lover];8;2025-04-01
[Aline Cardoso];[Little Queen of Spades];5;2021-12-30
[Aline Cardoso];[Little Wing];10;2025-06-05
[Aline Cardoso];[Little Wonder];5;2020-08-05
[Aline Cardoso];[Live];5;2023-07-07
[Aline Cardoso];[Live Forever];8;2023-11-24
[Aline Cardoso];[Lo and Behold];5;2021-03-22
[Aline Cardoso];[Lolita];5;2024-11-25
[Aline Cardoso];[Long];8;2020-09-01
[Aline Cardoso];[Long Hot Summer Night];5;2022-04-24
[Aline Cardoso];[Long Long Journey];5;2025-02-23
[Aline Cardoso];[Look Around];10;2022-11-13
[Aline Cardoso];[Look What I Found];8;2022-11-17
[Aline Cardoso];[Looking For Someone];7;2026-01-02
[Aline Cardoso];[Lord Don't Slow Me Down];9;2021-07-02
[Aline Cardoso];[Lord of Light];10;2021-06-03
[Aline Cardoso];[Lord of the Flies];9;2022-08-27
[Aline Cardoso];[Losing Hope];7;2024-06-08
[Aline Cardoso];[Losing My Religion];8;2023-05-16
[Aline Cardoso];[Lost];5;2022-05-14
[Aline Cardoso];[Lost for Words];10;2020-07-31
[Aline Cardoso];[Louder Than Words];6;2024-06-08
[Aline Cardoso];[Love Boat Captain];6;2024-12-19
[Aline Cardoso];[Love Bomb];5;2021-04-11
[Aline Cardoso];[Love Buzz];9;2021-02-07
[Aline Cardoso];[Love Comes Tumbling];5;2021-03-30
[Aline Cardoso];[Love For Sale];5;2024-07-31
[Aline Cardoso];[Love Hangover];5;2020-10-17
[Aline Cardoso];[Love Is Blind];5;2023-12-02
[Aline Cardoso];[Love Is Blindness];8;2024-06-25
[Aline Cardoso];[Love Is Gone];6;2021-04-20
[Aline Cardoso];[Love Is Here to Stay];5;2025-12-21
[Aline Cardoso];[Love Is My Disease];5;2023-01-07
[Aline Cardoso];[Love Lockdown];9;2024-06-09
[Aline Cardoso];[Love Me Tender];5;2024-04-16
[Aline Cardoso];[Love Takes Time];8;2024-11-10
[Aline Cardoso];[Love Will Save the Day];8;2022-07-21
[Aline Cardoso];[Love You Till Tuesday];7;2021-07-27
[Aline Cardoso];[Love of My Life];6;2025-11-22
[Aline Cardoso];[Love to Love You Baby];5;2021-04-13
[Aline Cardoso];[Love's Been Good To Me];8;2021-11-19
[Aline Cardoso];[LoveStoned/I Think She Knows Interlude];8;2024-08-01
[Aline Cardoso];[Loverman];8;2023-01-22
[Aline Cardoso];[Loves Me Like a Rock];5;2021-12-21
[Aline Cardoso];[Lovetown];5;2023-03-28
[Aline Cardoso];[Low];8;2025-12-21
[Aline Cardoso];[Low Light];7;2021-07-03
[Aline Cardoso];[Lucky Ones];5;2023-01-31
[Aline Cardoso];[Lucky Star];7;2025-11-03
[Aline Cardoso];[Lukin];7;2023-06-18
[Aline Cardoso];[Lunar];5;2024-10-25
[Aline Cardoso];[Luv Lies];5;2020-08-21
[Aline Cardoso];[Lyin' Eyes];6;2021-12-31
[Aline Cardoso];[Lyla];9;2021-10-04
[Aline Cardoso];[MFC];10;2024-03-29
[Aline Cardoso];[MLK];8;2022-02-08
[Aline Cardoso];[Mack the Knife];9;2025-01-26
[Aline Cardoso];[Mad House];5;2025-05-03
[Aline Cardoso];[Madagascar];5;2022-07-04
[Aline Cardoso];[Maggie May];5;2023-11-12
[Aline Cardoso];[Magic];5;2022-10-18
[Aline Cardoso];[Magic Pie];5;2024-01-23
[Aline Cardoso];[Magnificent];6;2021-06-21
[Aline Cardoso];[Make It Funky];5;2025-02-26
[Aline Cardoso];[Make You Feel My Love (Live At Hotel Cafe)];6;2025-09-17
[Aline Cardoso];[Mamma Mia];8;2025-11-30
[Aline Cardoso];[Man Down];5;2023-09-18
[Aline Cardoso];[Man in the Mirror];5;2021-06-19
[Aline Cardoso];[Man of Constant Sorrow];5;2024-08-30
[Aline Cardoso];[Man on the Moon];5;2025-04-05
[Aline Cardoso];[Many Too Many];5;2024-01-15
[Aline Cardoso];[Maria Maria];5;2024-02-26
[Aline Cardoso];[Marooned];5;2020-08-12
[Aline Cardoso];[Mary Ann];9;2024-01-14
[Aline Cardoso];[Mary Jane];9;2022-12-05
[Aline Cardoso];[Massachusetts];5;2020-10-04
[Aline Cardoso];[Master of Puppets];5;2022-02-13
[Aline Cardoso];[Material Girl];5;2023-09-04
[Aline Cardoso];[Matilda Mother];10;2024-07-29
[Aline Cardoso];[May It Be];5;2023-02-27
[Aline Cardoso];[May This Be Love];6;2024-08-29
[Aline Cardoso];[Me];5;2022-02-24
[Aline Cardoso];[Me And Julio Down By The Schoolyard];10;2026-01-20
[Aline Cardoso];[Me Deixa];9;2021-10-18
[Aline Cardoso];[Me and Bobby McGee];5;2023-01-29
[Aline Cardoso];[Me and I];5;2024-10-16
[Aline Cardoso];[Medicine Bottle];5;2020-08-16
[Aline Cardoso];[Melatonin];5;2022-03-15
[Aline Cardoso];[Melt My Heart To Stone (Live At Hotel Cafe)];5;2024-04-30
[Aline Cardoso];[Meltdown];10;2022-12-26
[Aline Cardoso];[Memo From Turner];8;2025-05-14
[Aline Cardoso];[Merry Christmas (I Don't Want to Fight Tonight)];10;2020-12-13
[Aline Cardoso];[Mess Around];5;2025-06-06
[Aline Cardoso];[Middle Man];5;2025-10-01
[Aline Cardoso];[Midnight];7;2020-11-18
[Aline Cardoso];[Midnight Flyer];8;2025-11-13
[Aline Cardoso];[Midnight to Midnight];5;2020-09-18
[Aline Cardoso];[Migra];5;2023-01-22
[Aline Cardoso];[Miles Away];5;2023-04-20
[Aline Cardoso];[Milk Cow Blues];5;2022-08-26
[Aline Cardoso];[Milk It];5;2020-12-16
[Aline Cardoso];[Million Dollar Bash];5;2023-03-03
[Aline Cardoso];[Million Dollar Bill];5;2024-08-07
[Aline Cardoso];[Million Dollar Man];9;2024-01-24
[Aline Cardoso];[Million Dollar Question];9;2025-04-03
[Aline Cardoso];[Million Miles];5;2024-10-05
[Aline Cardoso];[Minor Earth Major Sky];9;2023-02-03
[Aline Cardoso];[Miss Clare Remembers];6;2025-06-05
[Aline Cardoso];[Misty Morning];5;2023-08-10
[Aline Cardoso];[Misunderstanding];9;2024-06-11
[Aline Cardoso];[Mobile];8;2023-09-13
[Aline Cardoso];[Mofo];5;2023-12-11
[Aline Cardoso];[Mona Lisa];5;2022-12-05
[Aline Cardoso];[Money];9;2023-10-28
[Aline Cardoso];[Money Honey];5;2021-06-08
[Aline Cardoso];[Mono];7;2023-03-16
[Aline Cardoso];[Monster];9;2024-11-19
[Aline Cardoso];[Moon River];7;2021-11-06
[Aline Cardoso];[Moonchild];9;2022-09-10
[Aline Cardoso];[Morning Bell/Amnesiac];6;2024-08-09
[Aline Cardoso];[Morning Glory];9;2025-10-07
[Aline Cardoso];[Morphine];7;2023-04-12
[Aline Cardoso];[Most Likely You Go Your Way (And I'll Go Mine)];5;2020-08-04
[Aline Cardoso];[Mother Russia];5;2021-01-24
[Aline Cardoso];[Mother and Child Reunion];10;2020-09-30
[Aline Cardoso];[Mother's Daughter];5;2021-11-03
[Aline Cardoso];[Motherless Child];8;2022-06-02
[Aline Cardoso];[Mothers Talk];5;2023-03-13
[Aline Cardoso];[Motion Picture Soundtrack];6;2021-08-22
[Aline Cardoso];[Motorbreath];5;2024-09-01
[Aline Cardoso];[Motorhead];8;2021-02-07
[Aline Cardoso];[Mr Rock & Roll];5;2021-08-27
[Aline Cardoso];[Mr. Brownstone];9;2026-01-04
[Aline Cardoso];[Mr. Moustache];5;2021-09-04
[Aline Cardoso];[Mr. Tambourine Man];7;2020-12-31
[Aline Cardoso];[Mudfootball];8;2021-09-28
[Aline Cardoso];[Music];9;2022-06-05
[Aline Cardoso];[My All];10;2023-07-08
[Aline Cardoso];[My Apocalypse];8;2022-12-28
[Aline Cardoso];[My Baby];7;2022-01-05
[Aline Cardoso];[My Body Is A Cage];10;2025-12-13
[Aline Cardoso];[My Destiny];5;2025-11-15
[Aline Cardoso];[My Father's Eyes];9;2022-03-16
[Aline Cardoso];[My Friends];9;2020-09-05
[Aline Cardoso];[My Happy Ending];6;2021-06-12
[Aline Cardoso];"[My Heart Will Go On (Love Theme from ""Titanic"")]";8;2024-04-27
[Aline Cardoso];[My Iron Lung];9;2023-10-05
[Aline Cardoso];[My Life In The Suicide Ranks];5;2025-08-20
[Aline Cardoso];[My Little Girl];9;2025-11-04
[Aline Cardoso];[My Love Is Your Love];6;2024-01-31
[Aline Cardoso];[My Michelle];5;2025-02-08
[Aline Cardoso];[My Old Piano];8;2024-06-04
[Aline Cardoso];[My One and Only Love];5;2026-01-11
[Aline Cardoso];[My Own Way];6;2021-07-27
[Aline Cardoso];[My Same];5;2020-09-06
[Aline Cardoso];[My Spine];5;2021-06-08
[Aline Cardoso];[Naked in the Rain];8;2020-08-28
[Aline Cardoso];[Nancy (With The Laughing Face)];5;2021-12-25
[Aline Cardoso];[Nashville Skyline Rag];5;2026-01-02
[Aline Cardoso];[Nasty Naughty Boy];8;2025-12-05
[Aline Cardoso];[National Anthem];5;2025-08-09
[Aline Cardoso];[Nature Boy];7;2021-04-28
[Aline Cardoso];[Nebulus];5;2023-05-02
[Aline Cardoso];[Needles & Pins];5;2025-11-12
[Aline Cardoso];[Neon Lights];10;2023-12-22
[Aline Cardoso];[Never Ending];5;2024-08-14
[Aline Cardoso];[Never Gonna Be The Same];5;2025-03-22
[Aline Cardoso];[Never Know];6;2025-09-07
[Aline Cardoso];[Never Let Me Down];7;2024-10-18
[Aline Cardoso];[Never Say Goodbye];7;2023-09-06
[Aline Cardoso];[New Frontier];5;2023-07-14
[Aline Cardoso];[New Pony];10;2023-07-14
[Aline Cardoso];[New York];6;2021-04-10
[Aline Cardoso];[New York Mining Disaster 1941];6;2022-05-09
[Aline Cardoso];[News];5;2025-07-19
[Aline Cardoso];[Next Big Thing];5;2025-09-16
[Aline Cardoso];[Nice 'n' Easy];5;2024-04-23
[Aline Cardoso];[Nice Boys];5;2021-06-22
[Aline Cardoso];[Night Bird Flying];5;2025-11-25
[Aline Cardoso];[Night Flight];7;2022-11-19
[Aline Cardoso];[Night Light];5;2021-12-30
[Aline Cardoso];[Night and Day];6;2025-02-26
[Aline Cardoso];[No Angel];5;2024-01-15
[Aline Cardoso];[No Class];8;2023-04-01
[Aline Cardoso];[No Easy Way Out];10;2025-10-22
[Aline Cardoso];[No Goodbyes];10;2024-01-21
[Aline Cardoso];[No Leaf Clover];5;2020-09-15
[Aline Cardoso];[No More Lies];8;2021-01-21
[Aline Cardoso];[No More No More];5;2025-12-05
[Aline Cardoso];[No More Tears];5;2024-04-14
[Aline Cardoso];[No One];8;2021-05-24
[Aline Cardoso];[No Other Way];5;2025-06-18
[Aline Cardoso];[No Quarter];8;2020-09-21
[Aline Cardoso];[No Remorse];10;2025-03-20
[Aline Cardoso];[No Surprize];10;2025-03-26
[Aline Cardoso];[No Water];5;2025-06-06
[Aline Cardoso];[Nobody Home];10;2024-08-06
[Aline Cardoso];[Nobody's Fault but Mine];6;2024-06-15
[Aline Cardoso];[Nobody's Home];5;2024-09-27
[Aline Cardoso];[Not Dark Yet];5;2020-08-20
[Aline Cardoso];[Not Myself Tonight];5;2025-11-29
[Aline Cardoso];[Not for Anyone];5;2025-07-28
[Aline Cardoso];[Nothing Really Matters];5;2022-09-14
[Aline Cardoso];[Now I Know];9;2024-11-13
[Aline Cardoso];[Now I'm Here];5;2023-07-25
[Aline Cardoso];[Now That She's Gone Away];5;2024-08-06
[Aline Cardoso];[O Come];5;2024-04-09
[Aline Cardoso];[O Salto];5;2023-08-11
[Aline Cardoso];[Obsessed];8;2022-11-22
[Aline Cardoso];[Oceans];8;2025-08-01
[Aline Cardoso];[October Song];5;2021-01-09
[Aline Cardoso];[Of These];6;2024-10-23
[Aline Cardoso];[Off He Goes];7;2020-09-01
[Aline Cardoso];[Ogre Battle];8;2025-04-06
[Aline Cardoso];[Oh Mother];5;2024-08-23
[Aline Cardoso];[Old Habits Die Hard];5;2025-03-24
[Aline Cardoso];[Old Love];5;2022-03-21
[Aline Cardoso];[Old Money];10;2023-09-19
[Aline Cardoso];[On Mercury];9;2022-04-03
[Aline Cardoso];[On My Way Home];5;2021-08-06
[Aline Cardoso];[On Our Way];5;2025-09-07
[Aline Cardoso];[On Sight];8;2022-09-18
[Aline Cardoso];[On The Sunny Side Of The Street];8;2021-11-10
[Aline Cardoso];[On the Street Where You Live];10;2022-03-24
[Aline Cardoso];[Once Upon a Time in the West];5;2025-03-17
[Aline Cardoso];[Once When I Was Little];6;2024-10-29
[Aline Cardoso];[Once You Had Gold];5;2021-10-17
[Aline Cardoso];[One];8;2025-08-08
[Aline Cardoso];[One Day In Your Life];5;2021-04-01
[Aline Cardoso];[One Drop];5;2020-10-06
[Aline Cardoso];[One Last Chance];6;2021-03-09
[Aline Cardoso];[One Lonely Visitor];5;2021-09-24
[Aline Cardoso];[One More Chance];10;2023-06-28
[Aline Cardoso];[One More Cup of Coffee];5;2025-06-01
[Aline Cardoso];[One More Weekend];5;2024-07-30
[Aline Cardoso];[One Sweet Day];6;2024-09-02
[Aline Cardoso];[One Too Many Mornings];5;2021-01-30
[Aline Cardoso];[One Toy Soldier];5;2023-02-26
[Aline Cardoso];[One Tree Hill];5;2025-01-06
[Aline Cardoso];[One and Only];5;2025-11-19
[Aline Cardoso];[One by One];5;2021-02-17
[Aline Cardoso];[One of These Days];5;2021-01-14
[Aline Cardoso];[One of These Nights];7;2025-04-26
[Aline Cardoso];[Only Superstition];7;2021-09-12
[Aline Cardoso];[Only Time];5;2021-07-31
[Aline Cardoso];[Optimistic];10;2022-07-28
[Aline Cardoso];[Orinoco Flow];6;2024-12-28
[Aline Cardoso];[Otherside];8;2024-10-06
[Aline Cardoso];[Our Day Will Come];6;2021-06-16
[Aline Cardoso];[Out Of Sight];7;2024-06-11
[Aline Cardoso];[Out of the Shadows];5;2021-05-15
[Aline Cardoso];[Outlaw Blues];5;2024-08-09
[Aline Cardoso];[Outlaw Torn];5;2025-11-23
[Aline Cardoso];[Outta Control];5;2022-07-09
[Aline Cardoso];[Over Your Shoulder];10;2023-11-10
[Aline Cardoso];[Over the Hills and Far Away];5;2025-02-07
[Aline Cardoso];[Over the Mountain];8;2025-08-27
[Aline Cardoso];[Overkill];5;2023-12-31
[Aline Cardoso];[P.S. (I'm Still Not Over You)];5;2022-05-18
[Aline Cardoso];[P.Y.T. (Pretty Young Thing)];10;2021-03-17
[Aline Cardoso];[Pa s Tropical];10;2023-12-09
[Aline Cardoso];[Packt Like Sardines in a Crushd Tin Box];7;2022-08-28
[Aline Cardoso];[Paint The Sky With Stars];10;2025-03-27
[Aline Cardoso];[Pale Shelter];10;2021-02-27
[Aline Cardoso];[Papa Don't Preach];8;2022-06-30
[Aline Cardoso];[Paparazzi];9;2020-12-08
[Aline Cardoso];[Paper Cuts];6;2025-01-18
[Aline Cardoso];[Paper Gangsta];5;2022-03-05
[Aline Cardoso];[Paper Thin];5;2022-11-08
[Aline Cardoso];[Paperbag Writer];5;2022-06-19
[Aline Cardoso];[Parachutes];5;2025-01-15
[Aline Cardoso];[Paradise];5;2021-11-14
[Aline Cardoso];[Paradise City];5;2025-05-19
[Aline Cardoso];[Parallel Universe];5;2024-12-12
[Aline Cardoso];[Paranoid Android];5;2025-12-19
[Aline Cardoso];[Patience];5;2024-09-02
[Aline Cardoso];[Peace Like a River];8;2021-12-06
[Aline Cardoso];[Peace on Earth];7;2023-06-10
